-72.02211302211302
-59.024570024570025
-52.671990171990174
-50.08968058968058
-47.14496314496314
-45.195331695331696
-43.937346437346434
-42.270270270270274
-41.42751842751842
-41.27272727272727
-41.21867321867321
-40.77272727272727
-40.77272727272727
-40.7002457002457
-40.4914004914005
-40.464373464373466
-40.32923832923833
-40.221130221130224
-40.221130221130224
-40.18550368550369
-40.13882063882063
-40.13882063882063
-40.13882063882063
-40.13882063882063
-40.13882063882063
95.91900753974915
